codConceptoVentas;idVenta;concepto;cantidad;precioUnitario;subTotal
ccv-1082;20d4b1bc-99ed-4fc1-bbab-8b8791e34ec0;Fernet Bronco;1;75;75
ccv-1083;a762b216-fcfd-4e63-831f-32055fd091b1;Huari Lata 440ml;6;10;60
ccv-1084;a762b216-fcfd-4e63-831f-32055fd091b1;Singani Caso Real Azul;2;35;70
ccv-1085;a762b216-fcfd-4e63-831f-32055fd091b1;Sprite 3L;1;13;13
ccv-1086;082fbe9b-baf9-4453-a55a-730bea8a86c1;Coca Cola 3L;2;13;26
ccv-1087;46ae9c2e-132b-49c1-a756-3a73645ba847;Cuba Libre 2L;2;25;50
ccv-1088;46ae9c2e-132b-49c1-a756-3a73645ba847;Pepsi 3L;1;12;12
ccv-1089;46ae9c2e-132b-49c1-a756-3a73645ba847;Ron Flor de Caña;1;75;75
ccv-1090;46ae9c2e-132b-49c1-a756-3a73645ba847;Vino Santa Ana;1;35;35
ccv-1091;23facc8f-7e9c-4ba3-93fc-806001e2e282;Ron Flor de Caña;1;75;75
ccv-1092;690e17a9-f1d5-438d-85ef-781cd37ca312;Coca Cola 3L;2;13;26
ccv-1093;690e17a9-f1d5-438d-85ef-781cd37ca312;Fernet Bronco;1;75;75
ccv-1094;29a2e695-91c6-4b7d-a18c-d3b65c9c38de;Paceña 440ml;5;8;40
ccv-1095;29a2e695-91c6-4b7d-a18c-d3b65c9c38de;Sprite 3L;1;13;13
ccv-1096;29a2e695-91c6-4b7d-a18c-d3b65c9c38de;Singani Caso Real Azul;2;35;70
ccv-1097;1ac10299-0d72-4cba-a470-23a2b6594a10;Caja Paceña;1;130;130
ccv-1098;724869f5-d68c-4426-a207-937f168d1987;Sixpack Baltica;3;39;117
ccv-1099;724869f5-d68c-4426-a207-937f168d1987;Cajetilla Winston;1;10;10
ccv-1100;724869f5-d68c-4426-a207-937f168d1987;Cuba Libre 2L;3;25;75
ccv-1101;150604f9-1bd3-438f-958b-0f127f15e407;Simba Piña;3;9;27
ccv-1102;aa7a59de-04ea-4b93-9bc8-394addb4a3a2;Sixpack Baltica;3;39;117
ccv-1103;e4c8d6e1-b0ca-4cd4-b94e-7fb917acc9a8;Agua Vital 990ml;1;6;6
ccv-1104;e4c8d6e1-b0ca-4cd4-b94e-7fb917acc9a8;Fernet Bronco;1;75;75
ccv-1105;e4c8d6e1-b0ca-4cd4-b94e-7fb917acc9a8;Huari Lata 440ml;4;10;40
ccv-1106;224c16ab-f048-49b6-a29e-63ecc18df75d;Sixpack Baltica;1;39;39
ccv-1107;224c16ab-f048-49b6-a29e-63ecc18df75d;Cuba Libre 2L;1;25;25
ccv-1108;bb2fe536-1cdd-4d8f-b625-670516e89837;Vino Santa Ana;1;35;35
ccv-1109;c44f1766-d874-4f45-8917-912c0d142fd4;Coca Cola 3L;2;13;26
ccv-1110;c44f1766-d874-4f45-8917-912c0d142fd4;Fernet Bronco;1;75;75
ccv-1111;c44f1766-d874-4f45-8917-912c0d142fd4;Ron Abuelo 1L;2;85;85
ccv-1112;c44f1766-d874-4f45-8917-912c0d142fd4;Casa Real Etq Negra;1;75;75
ccv-1113;45d17438-a464-468e-9e91-b77f56f0240d;Caja Paceña;1;130;130
ccv-1114;45d17438-a464-468e-9e91-b77f56f0240d;Cuba Libre 2L;1;25;25
ccv-1115;3d26e99a-30f6-433a-a59c-3898f46166ee;Sprite 3L;1;13;13
ccv-1116;3d26e99a-30f6-433a-a59c-3898f46166ee;Ron Abuelo 1L;1;85;85
ccv-1117;3d26e99a-30f6-433a-a59c-3898f46166ee;Cajetilla Winston;1;10;10
ccv-1118;97b0f48b-95d5-491a-a29a-01778792a8e7;Coca Cola 3L;4;13;52
ccv-1119;97b0f48b-95d5-491a-a29a-01778792a8e7;Cuba Libre 2L;1;25;25
ccv-1120;97b0f48b-95d5-491a-a29a-01778792a8e7;Ron Abuelo 1L;1;85;85
ccv-1121;548a8794-35ed-4f99-aaaf-cd77326a7193;Sprite 3L;1;13;13
ccv-1122;c7a748eb-60ab-4380-80d8-75088520483a;Fernet Bronco;1;75;75
ccv-1123;c7a748eb-60ab-4380-80d8-75088520483a;Sixpack Baltica;1;39;39
ccv-1124;bda0fdae-b3c3-4d1b-8360-c0e787424efa;Caja Paceña;1;130;130
ccv-1125;bda0fdae-b3c3-4d1b-8360-c0e787424efa;Coca Cola 3L;1;13;13
ccv-1126;bda0fdae-b3c3-4d1b-8360-c0e787424efa;Cuba Libre 2L;1;25;25
ccv-1127;a65b7c67-8481-4e8c-886c-849ab783ddc0;Huari Lata 440ml;3;10;30
ccv-1128;35fa11dd-6b0c-4b53-9bc0-d99f88917bab;Agua Vital 990ml;2;6;12
ccv-1129;b9921405-b5ce-472a-87fa-54e3574a9049;7Up;1;12;12
ccv-1130;b9921405-b5ce-472a-87fa-54e3574a9049;Sixpack Baltica;1;39;39
ccv-1131;897ab7d5-5d7b-4b55-8ba2-ed0cf1c2a7ab;Coca Cola 3L;2;13;26
ccv-1132;66c79fbf-0cfc-4d47-83ab-4b61beaf60ba;Casa Real Etq Negra;1;75;75
ccv-1133;66c79fbf-0cfc-4d47-83ab-4b61beaf60ba;Ron Flor de Caña;1;75;75
ccv-1134;9cd4324c-2a05-42b3-9f1b-033eacf24846;Pepsi 3L;2;12;24
ccv-1135;a88a0e35-c487-46e5-a186-5857f4da06d0;Pepsi 3L;1;12;12
ccv-1136;a88a0e35-c487-46e5-a186-5857f4da06d0;Ron Abuelo 1L;1;85;85
ccv-1137;12b302e9-b7c1-469e-a856-e6beed3a740a;Paceña 440ml;4;8;32
ccv-1138;70ca7ca0-61f9-4e65-a37c-0386b1cb2b06;Cuba Libre 2L;1;25;25
ccv-1139;73597259-9a98-4fc6-9c08-0be618e4bf48;Coca Cola 3L;2;13;26
ccv-1140;73597259-9a98-4fc6-9c08-0be618e4bf48;Fernet Bronco;1;75;75
ccv-1141;833bc016-b01d-4697-b13a-f7d6f03b9246;Simba Piña;2;9;18
ccv-1142;2e5cf0e4-c747-4295-ab0d-10de936d8a1d;Ron Flor de Caña;1;75;75
ccv-1143;9d7cee82-a59a-4cc5-a98b-65021cc3c4cf;Huari Lata 440ml;4;10;40
ccv-1144;9d7cee82-a59a-4cc5-a98b-65021cc3c4cf;Agua Vital 990ml;2;6;12
ccv-1145;8b4e4dc4-c521-478d-88a7-f7e569e1f6c3;Sprite 3L;1;13;13
ccv-1146;28540c23-6794-4384-8cec-0836fdd7e542;Huari Lata 440ml;3;10;30
ccv-1147;59b1b616-fa1c-4f48-b6e6-bda12384bf58;Agua Vital 990ml;1;6;6
ccv-1148;59b1b616-fa1c-4f48-b6e6-bda12384bf58;Sixpack Baltica;1;39;39
ccv-1149;56d86b01-b2c2-4df0-8066-ae922883a6be;Ron Abuelo 1L;1;85;85
ccv-1150;ff3f9410-b3f2-4038-bb3e-6fa56c425e65;Sprite 3L;1;13;13
ccv-1151;9f7ab2d8-541d-4dfd-8b6e-04c1a4b86619;Coca Cola 3L;2;13;26
ccv-1152;7cc77a54-ab38-44ce-aed9-91303b8f86d5;Paceña 440ml;2;8;16
ccv-1153;5fbf8dc5-a9a6-4a74-bc97-372805fe17cf;Coca Cola 3L;2;13;26
ccv-1154;5fbf8dc5-a9a6-4a74-bc97-372805fe17cf;Sprite 3L;1;13;13
ccv-1155;9e5874ab-0176-4b65-a78f-cfb36c18bb33;Cuba Libre 2L;1;25;25
ccv-1156;ba2cc3a4-a050-4954-a6d5-ea4f3bdcd342;Simba Piña;2;9;18
ccv-1157;ba2cc3a4-a050-4954-a6d5-ea4f3bdcd342;Casa Real Etq Negra;1;75;75
ccv-1158;70727f93-a857-493b-b8ad-bbd4ef89635d;Vino Santa Ana;1;35;35
ccv-1159;85f54c88-60a4-4d43-a88b-2a635d5c80ad;Pepsi 3L;1;12;12
ccv-1160;85f54c88-60a4-4d43-a88b-2a635d5c80ad;Ron Flor de Caña;1;75;75
ccv-1161;f238ebb0-51b6-4387-bdf0-f6e35f7d64ad;Paceña 440ml;2;8;16
ccv-1162;3929c1db-536a-4f72-ac4c-6a4d3a24281c;Cajetilla Winston;1;10;10
ccv-1163;4cb32766-9443-46cc-bbff-8f3eb3bd848d;7Up;2;12;24
ccv-1164;f3308bc9-774a-44e4-9337-a6ef7fa06222;Agua Vital 990ml;2;6;12
ccv-1165;02165bc7-2db5-4bc3-a8db-4ca053ff92d1;Cuba Libre 2L;1;25;25
ccv-1166;02165bc7-2db5-4bc3-a8db-4ca053ff92d1;Coca Cola 3L;1;13;13
ccv-1167;6c24c265-550e-4c49-9fdd-96e3f42f171b;Paceña 440ml;6;8;48
ccv-1168;75a1d9e6-8758-4686-b0dd-78b2c385f1bf;Ron Abuelo 1L;1;85;85
ccv-1169;662eca2d-59bb-4150-9582-05aeaf654bdf;Coca Cola 3L;2;13;26
ccv-1170;662eca2d-59bb-4150-9582-05aeaf654bdf;Ron Flor de Caña;1;75;75
ccv-1171;e84fb1dc-2518-4ade-9ab5-c9d058bcf37f;Paceña 440ml;3;8;24
ccv-1172;c86d9922-35c9-4498-b18f-f31cd0a28bdb;Casa Real Etq Negra;1;75;75
ccv-1173;9a6a94a3-ebad-44c0-a296-3ece06cd6392;Caja Paceña;1;130;130
ccv-1174;1fedf1c3-d9dd-4b34-b084-da8e4c28256b;Sprite 3L;1;13;13
ccv-1175;76f4f3a2-d07c-459c-a815-87d924276ebe;Simba Piña;2;9;18
ccv-1176;76f4f3a2-d07c-459c-a815-87d924276ebe;Coca Cola 3L;1;13;13
ccv-1177;bf27c042-4a68-410f-8d02-0c121e1d206d;Paceña 440ml;9;8;72
ccv-1178;7682e33c-9190-4401-b45c-43a1b5e37053;Sixpack Baltica;1;39;39
ccv-1179;7682e33c-9190-4401-b45c-43a1b5e37053;Ron Abuelo 1L;1;85;85
ccv-1180;7682e33c-9190-4401-b45c-43a1b5e37053;Casa Real Etq Negra;1;75;75
ccv-1181;218c9b7b-d7a0-4622-9b0c-75d9c4fe61e6;Pepsi 3L;3;12;36
ccv-1182;75aa6229-efc1-4e6e-9a60-1f7012a6d955;Fernet Bronco;1;75;75
ccv-1183;543147f1-5b18-4bdb-991d-a62b73556156;Paceña 440ml;2;8;16
ccv-1184;543147f1-5b18-4bdb-991d-a62b73556156;Huari Lata 440ml;4;10;40
ccv-1185;97a26d32-4179-47e4-bfbc-32773e8ac4f1;Cuba Libre 2L;1;25;25
ccv-1186;61aa3361-8f9c-41ea-bca5-7be05e73166b;Pepsi 3L;2;12;24
ccv-1187;61aa3361-8f9c-41ea-bca5-7be05e73166b;Sixpack Baltica;1;39;39
ccv-1188;61aa3361-8f9c-41ea-bca5-7be05e73166b;Ron Abuelo 1L;1;85;85
ccv-1189;3c67ae84-65ee-4d5b-b1ef-92ddfa86789b;Paceña 440ml;4;8;32
ccv-1190;226fba0b-f6ba-4213-a457-a8199eb25f58;7Up;1;12;12
ccv-1191;226fba0b-f6ba-4213-a457-a8199eb25f58;Huari Lata 440ml;3;10;30
ccv-1192;226fba0b-f6ba-4213-a457-a8199eb25f58;Cuba Libre 2L;1;25;25
ccv-1193;ea705c2e-7668-4c80-a9ef-cca98ce0301d;7Up;1;12;12
ccv-1194;ea705c2e-7668-4c80-a9ef-cca98ce0301d;Coca Cola 3L;1;13;13
ccv-1195;6bc789b0-72f4-4c8f-850a-4b8194633648;Caja Paceña;1;130;130
ccv-1196;6bc789b0-72f4-4c8f-850a-4b8194633648;Cajetilla Winston;1;10;10
ccv-1197;064852e9-8d58-4524-bb99-92cd26dde217;Paceña 440ml;7;8;56
ccv-1198;56545208-8fda-4e89-ac66-c29892503a66;Simba Piña;1;9;9
ccv-1199;56545208-8fda-4e89-ac66-c29892503a66;Coca Cola 3L;2;13;26
ccv-1200;9918240d-c680-48b0-b2e5-3a93ce7c3c62;Paceña 440ml;5;8;40
ccv-1201;802badab-6d4a-4591-98b1-2c0c222e71e2;Huari Lata 440ml;3;10;30
ccv-1202;802badab-6d4a-4591-98b1-2c0c222e71e2;Coca Cola 3L;1;13;13
ccv-1203;8a469551-be00-484e-aff3-3b9de50dd3cd;Cuba Libre 2L;1;25;25
ccv-1204;0f8e782c-2419-4585-8c32-e6c0da5be5a7;Paceña 440ml;2;8;16
ccv-1205;0f8e782c-2419-4585-8c32-e6c0da5be5a7;Cajetilla Winston;1;10;10
ccv-1206;78a1a235-ea46-4c11-b58b-f1b0ecad71fc;Huari Lata 440ml;4;10;40
ccv-1207;0ae376df-e6b5-4500-91d3-11e20e9226d2;Coca Cola 3L;2;13;26
ccv-1208;0ae376df-e6b5-4500-91d3-11e20e9226d2;Sprite 3L;2;13;26
ccv-1209;0ae376df-e6b5-4500-91d3-11e20e9226d2;7Up;2;12;24
ccv-1210;418642cc-f9e9-43ab-87e4-3608b169e552;Casa Real Etq Negra;1;75;75
ccv-1211;30675739-c1ae-4ced-a9ee-e96aa10eb3c7;Vino Santa Ana;3;35;105
ccv-1212;c9e943bd-55d3-4083-b3ce-ac4bc2f9bae3;Agua Vital 990ml;2;6;12
ccv-1213;c9e943bd-55d3-4083-b3ce-ac4bc2f9bae3;Paceña 440ml;3;8;24
ccv-1214;d2c24edc-548b-4a92-b73d-ee37a18d4a7c;Ron Abuelo 1L;1;85;85
ccv-1215;d2c24edc-548b-4a92-b73d-ee37a18d4a7c;Coca Cola 3L;2;13;26
ccv-1216;bd6254e9-89a1-4e02-841e-ab641112def4;Coca Cola 3L;1;13;13
ccv-1217;7353ef1e-1551-4052-a179-26d2a232cd11;Simba Piña;1;9;9
ccv-1218;7353ef1e-1551-4052-a179-26d2a232cd11;7Up;1;12;12
ccv-1219;c383d8da-82cc-46f3-bd6b-2a61327a240b;Paceña 440ml;3;8;24
ccv-1220;f4730f20-df0a-4335-a1dd-2f738d513919;Sprite 3L;1;13;13
ccv-1221;f4730f20-df0a-4335-a1dd-2f738d513919;Coca Cola 3L;4;13;52
ccv-1222;d205fa09-f5ca-4e28-9900-5478aae0babc;Huari Lata 440ml;6;10;60
ccv-1223;7baf00b4-e75b-412a-ae49-5e5a4cb9b2de;Cajetilla Winston;1;10;10
ccv-1224;f846a80e-141b-492a-9003-ebda286cb982;Ron Abuelo 1L;1;85;85
ccv-1225;f846a80e-141b-492a-9003-ebda286cb982;Coca Cola 3L;2;13;26
ccv-1226;7b7930aa-7275-4c77-9e15-3eadb8715a72;Cuba Libre 2L;1;25;25
ccv-1227;a20c33e1-5d69-4644-9135-15644ee26440;Casa Real Etq Negra;1;75;75
ccv-1228;a20c33e1-5d69-4644-9135-15644ee26440;Sprite 3L;1;13;13
ccv-1229;a1ad5713-1403-4d8e-a14e-90b7949aefae;Vino Santa Ana;1;35;35
ccv-1230;a06584fe-f69f-4c43-8360-d38f8b6502d2;Sixpack Baltica;1;39;39
ccv-1231;a4267941-cb07-4faf-8f2f-488a5fc433e7;Agua Vital 990ml;2;6;12
ccv-1232;a4267941-cb07-4faf-8f2f-488a5fc433e7;Pepsi 3L;1;12;12
ccv-1233;683a2903-18eb-4642-9120-829c406f7060;Paceña 440ml;3;8;24
ccv-1234;0ee38e67-142a-4bf0-b564-8521100597a1;7Up;1;12;12
ccv-1235;0ee38e67-142a-4bf0-b564-8521100597a1;Paceña 440ml;5;8;40
ccv-1236;0ee38e67-142a-4bf0-b564-8521100597a1;Cajetilla Winston;1;10;10
ccv-1237;6185ec0d-a715-49c3-9a99-42a440f9d406;Fernet Bronco;1;75;75
ccv-1238;6185ec0d-a715-49c3-9a99-42a440f9d406;Coca Cola 3L;2;13;26
ccv-1239;a273fba0-e4da-410e-bc34-347af9f873eb;Simba Piña;1;9;9
ccv-1240;8e74def7-f6d7-4646-8fb5-c8207ed90cb3;Huari Lata 440ml;9;10;90
ccv-1241;8e74def7-f6d7-4646-8fb5-c8207ed90cb3;Agua Vital 990ml;3;6;18
ccv-1242;3ff42077-8a35-4926-9692-e60f83486b7b;Pepsi 3L;1;12;12
ccv-1243;32d7ab69-755f-45a8-aab7-d0557b61b769;Sixpack Baltica;1;39;39
ccv-1244;f3535912-e9f9-4121-9e60-721b8be22dd1;Coca Cola 3L;3;13;39
ccv-1245;f3535912-e9f9-4121-9e60-721b8be22dd1;Sprite 3L;3;13;39
ccv-1246;f3535912-e9f9-4121-9e60-721b8be22dd1;Ron Flor de Caña;1;75;75
ccv-1247;f3535912-e9f9-4121-9e60-721b8be22dd1;Cajetilla Winston;1;10;10
ccv-1248;8213c8b5-e1b9-4b7e-b98b-c5ea7f2e19cc;Huari Lata 440ml;3;10;30
ccv-1249;e1c8ede6-9f75-41cf-af20-4cbf778fac35;Sixpack Baltica;1;39;39
ccv-1250;e1c8ede6-9f75-41cf-af20-4cbf778fac35;Agua Vital 990ml;3;6;18
ccv-1251;2ff7b7c4-14d4-4ec3-a2a8-820b4bd00658;Cuba Libre 2L;2;25;50
ccv-1252;1580d1fb-5c71-475e-8e81-40272cfc747b;Sprite 3L;2;13;26
ccv-1253;1580d1fb-5c71-475e-8e81-40272cfc747b;Singani Caso Real Azul;2;35;70
ccv-1254;80d14e1b-fa8e-4cff-9a39-1502a110ffba;Coca Cola 3L;1;13;13
ccv-1255;9e4d2810-7666-4497-9450-01e8c4808742;Ron Flor de Caña;1;75;75
ccv-1256;a3a00a5f-a25e-4895-800f-fd211a9263c5;7Up;1;12;12
ccv-1257;a3a00a5f-a25e-4895-800f-fd211a9263c5;Coca Cola 3L;1;13;13
ccv-1258;7d462e93-628b-4ce0-a42d-a544ae912e0f;Sixpack Baltica;1;39;39
ccv-1259;22365874-3d8a-4fd0-a6e8-842c76d8a774;Sixpack Baltica;1;39;39
ccv-1260;22365874-3d8a-4fd0-a6e8-842c76d8a774;Paceña 440ml;3;8;24
ccv-1261;47e7be4b-7d40-45c8-81a2-a21cfcbd55a9;Coca Cola 3L;4;13;52
ccv-1262;cdcc8687-f199-4324-9171-f4659a4c197f;Paceña 440ml;2;8;16
ccv-1263;bcc3cf84-150c-40a4-9caf-64e14f8a36a6;Pepsi 3L;2;12;24
ccv-1264;d88a5db5-e8e8-483e-9c51-130765a0df9c;Ron Abuelo 1L;1;85;85
ccv-1265;d88a5db5-e8e8-483e-9c51-130765a0df9c;Coca Cola 3L;2;13;26
ccv-1266;5c140e9a-44d5-46ae-a4eb-610a341873b7;Singani Caso Real Azul;1;35;35
ccv-1267;d4b41347-8476-4e31-82e3-38496111ad91;Agua Vital 990ml;2;6;12
ccv-1268;a5450ee3-d475-4f71-be1c-e945f78339a6;Cajetilla Winston;1;10;10
ccv-1269;a5450ee3-d475-4f71-be1c-e945f78339a6;Huari Lata 440ml;2;10;20
ccv-1270;550600e7-2fa7-4375-aacf-36e910ff3bbc;Sprite 3L;1;13;13
ccv-1271;4e91f2c7-a580-4f63-9306-b65afb5c627e;Huari Lata 440ml;2;10;20
ccv-1272;ecbdaf96-a6c2-4d53-a0ed-28c9b0e9d9c7;7Up;2;12;24
ccv-1273;ecbdaf96-a6c2-4d53-a0ed-28c9b0e9d9c7;Sixpack Baltica;1;39;39
ccv-1274;ecbdaf96-a6c2-4d53-a0ed-28c9b0e9d9c7;Cuba Libre 2L;1;25;25
ccv-1275;49c43709-ede2-42d0-9b9d-cae02049cd16;Singani Caso Real Azul;1;35;35
ccv-1276;38d18988-ffcb-4f01-abb2-5ed8c7f2d9a3;Vino Santa Ana;1;35;35
ccv-1277;990a8ed7-0b79-4135-a374-a20c716ed4e5;Paceña 440ml;3;8;24
ccv-1278;990a8ed7-0b79-4135-a374-a20c716ed4e5;Coca Cola 3L;1;13;13
ccv-1279;106694f1-bc71-46ba-b5d7-d6b0246f99e3;Sixpack Baltica;1;39;39
ccv-1280;b59e6e38-8a3f-4bfb-b33f-904b6dcdd51c;Cajetilla Winston;1;10;10
ccv-1281;1c333ca7-3400-4746-961f-c460205f326a;Simba Piña;1;9;9
ccv-1282;1c333ca7-3400-4746-961f-c460205f326a;Paceña 440ml;2;8;16
ccv-1283;919dba18-f5e6-47c4-bf5e-ef1eff56429f;Fernet Bronco;1;75;75
ccv-1284;b7600402-eb2c-43e7-bd73-66ba1ffa53bc;Vino Santa Ana;1;35;35
ccv-1285;b7600402-eb2c-43e7-bd73-66ba1ffa53bc;Coca Cola 3L;2;13;26
ccv-1286;2f511bdd-1507-48e8-b98e-63999ad36a02;Sprite 3L;1;13;13
ccv-1287;1f717f1c-394e-4c5a-a779-f026466c48e4;Singani Caso Real Azul;1;35;35
ccv-1288;905abad5-e192-412f-8318-f76ff218737a;Cuba Libre 2L;1;25;25
ccv-1289;905abad5-e192-412f-8318-f76ff218737a;Agua Vital 990ml;4;6;24
ccv-1290;e7f3ccf5-53f8-43dd-a78f-8a2f05d54205;Vino Santa Ana;1;35;35
ccv-1291;fa43001f-d694-49c6-85ef-b878c700969e;Huari Lata 440ml;1;10;10
ccv-1292;fa43001f-d694-49c6-85ef-b878c700969e;Paceña 440ml;2;8;16
ccv-1293;46aa9ba7-c09c-4b0f-b509-e80ed042f966;Caja Paceña;1;130;130
ccv-1294;706112d7-a999-4c08-9e18-2f56874e6915;7Up;2;12;24
ccv-1295;ce3efd73-665b-4b2b-99db-fc7a0f5fa4ee;Singani Caso Real Azul;1;35;35
ccv-1296;54fc1b2a-7630-4844-b3ff-538ea8976882;7Up;1;12;12
ccv-1297;54fc1b2a-7630-4844-b3ff-538ea8976882;Coca Cola 3L;1;13;13
ccv-1298;04b62c4a-c0c6-413e-be38-4a4e8ce6b21f;Agua Vital 990ml;2;6;12
ccv-1299;40528f18-b55c-49d8-b988-ebb63e383038;Simba Piña;2;9;18
ccv-1300;40528f18-b55c-49d8-b988-ebb63e383038;Pepsi 3L;1;12;12
ccv-1301;9b8e6c66-a4c3-4abb-9817-36c41ac7cc3b;Vino Santa Ana;1;35;35
ccv-1302;a7afe18c-c190-43e2-89c2-6bbe6e5da50a;7Up;2;12;24
ccv-1303;8f68be72-3fa5-4fa8-b9aa-74bb1760136b;Singani Caso Real Azul;2;35;70
ccv-1304;8f68be72-3fa5-4fa8-b9aa-74bb1760136b;Sprite 3L;1;13;13
ccv-1305;b48bfcbe-631e-455c-b7c7-02e0374a18a0;Coca Cola 3L;4;13;52
ccv-1306;657b3194-ad55-4216-bf9d-c2a806cc3da3;Cajetilla Winston;1;10;10
ccv-1307;4f3acfde-aee7-4642-b094-b03214609c0e;Coca Cola 3L;2;13;26
ccv-1308;7b47554e-90f3-4086-b7a2-be6c0f6c6263;Caja Paceña;1;130;130
ccv-1309;7b47554e-90f3-4086-b7a2-be6c0f6c6263;Fernet Bronco;1;75;75
ccv-1310;2055aacd-603c-4d15-801e-abc69ba47174;Cuba Libre 2L;1;25;25
ccv-1311;986be436-5f9a-4c53-a61c-df35806fd2d5;Paceña 440ml;3;8;24
ccv-1312;986be436-5f9a-4c53-a61c-df35806fd2d5;Agua Vital 990ml;2;6;12
ccv-1313;78a54f37-1730-4cfc-acba-53725edeba53;Huari Lata 440ml;3;10;30
ccv-1314;ec616f3b-a3d7-4d60-b070-3f049442df97;Singani Caso Real Azul;1;35;35
ccv-1315;ec616f3b-a3d7-4d60-b070-3f049442df97;7Up;1;12;12
ccv-1316;81edd4df-a0bd-452f-80ef-5fd9e0ca7ad0;Singani Caso Real Azul;1;35;35
ccv-1317;ff6f34ff-4abb-4c2a-bc6f-6928cbc1f744;Coca Cola 3L;3;13;39
ccv-1318;b0f40897-19a7-446e-a304-17cbb4cb6082;Ron Flor de Caña;1;75;75
ccv-1319;b0f40897-19a7-446e-a304-17cbb4cb6082;Fernet Bronco;1;75;75
ccv-1320;b0f40897-19a7-446e-a304-17cbb4cb6082;Coca Cola 3L;2;13;26
ccv-1321;21e5c6ed-bf26-49ae-a786-858c70a8b091;Pepsi 3L;3;12;36
ccv-1322;0c4bda3a-60c4-43b4-9ff8-8830c546e23d;Caja Paceña;1;130;130
ccv-1323;a517df0c-dc2d-4b61-b886-3c3f4e6eb16d;Simba Piña;3;9;27
ccv-1324;f9bb5f61-3303-4c2d-b2d4-4433fd588530;Sprite 3L;2;13;26
ccv-1325;f9bb5f61-3303-4c2d-b2d4-4433fd588530;Coca Cola 3L;4;13;52
ccv-1326;1f2a7126-8cf4-470d-ae52-68328774a4a1;Fernet Bronco;1;75;75
ccv-1327;89146dbe-25ad-42cc-a9bc-0b74910c59e0;Huari Lata 440ml;3;10;30
ccv-1328;facd5c4a-6dba-4881-ac4e-6621d1b15d2e;Ron Abuelo 1L;1;85;85
ccv-1329;facd5c4a-6dba-4881-ac4e-6621d1b15d2e;Coca Cola 3L;2;13;26
ccv-1330;d4ccf8e6-59da-4e5a-bb18-fc847e36c4c3;Pepsi 3L;1;12;12
ccv-1331;30b78258-8031-40a4-884d-537f2bd75325;Simba Piña;2;9;18
ccv-1332;3a4ea339-542c-497c-94fd-09447e2b0342;Paceña 440ml;2;8;16
ccv-1333;0ea20e66-a432-43ae-b312-c30461cd42c1;Ron Flor de Caña;1;75;75
ccv-1334;0ea20e66-a432-43ae-b312-c30461cd42c1;Coca Cola 3L;2;13;26
ccv-1335;ec728bee-4b53-438d-ae74-5a6dd9974945;Paceña 440ml;3;8;24
ccv-1336;ec728bee-4b53-438d-ae74-5a6dd9974945;Huari Lata 440ml;3;10;30
ccv-1337;6d878dc7-5e07-408e-9c28-40e5c2aab4dd;Fernet Bronco;1;75;75
ccv-1338;d273fff6-07b0-4d2f-ac93-6da928ea782a;Cuba Libre 2L;1;25;25
ccv-1339;d273fff6-07b0-4d2f-ac93-6da928ea782a;Paceña 440ml;3;8;24
ccv-1340;a8356a20-e6a9-490d-8a97-35b40446f2d4;Coca Cola 3L;1;13;13
ccv-1341;f14ee431-d71c-4118-b1a1-4d2d33fc39e6;Singani Caso Real Azul;1;35;35
ccv-1342;cb13e249-697c-4949-b3e1-f67b626b15a1;Singani Caso Real Azul;2;35;70
ccv-1343;cb13e249-697c-4949-b3e1-f67b626b15a1;Huari Lata 440ml;2;10;20
ccv-1344;c433243f-5f23-407c-9c24-b49b063061c4;Paceña 440ml;4;8;28
ccv-1345;0e54dd44-943d-437c-a827-f1550b4cd9d3;Simba Piña;2;9;18
ccv-1346;0e54dd44-943d-437c-a827-f1550b4cd9d3;Coca Cola 3L;1;13;13
ccv-1347;2bee8852-24bd-4cfb-b188-8733fd861c07;Agua Vital 990ml;2;6;12
ccv-1348;2bee8852-24bd-4cfb-b188-8733fd861c07;Casa Real Etq Negra;1;75;75
ccv-1349;d6f7d99e-9333-4710-ade7-3cb8d4fd25e7;Ron Flor de Caña;1;75;75
ccv-1350;aca0668f-e2fb-4f38-a053-01ec34cd138e;Coca Cola 3L;2;13;26
ccv-1351;034604a0-6665-4b50-a086-f9365fea62ac;Paceña 440ml;1;8;8
ccv-1352;034604a0-6665-4b50-a086-f9365fea62ac;Cajetilla Winston;1;10;10
ccv-1353;3cf4bca2-878d-4e95-bd85-07a373eafa48;Huari Lata 440ml;3;10;30
ccv-1354;81b113f4-33b8-408b-9731-edb14164cde9;Fernet Bronco;1;75;75
ccv-1355;81b113f4-33b8-408b-9731-edb14164cde9;Coca Cola 3L;1;13;13
ccv-1356;ef226ac3-94d7-46b6-ac04-f64b1554871d;Ron Flor de Caña;1;75;75
ccv-1357;f513432a-13ae-41af-9601-2599c960d87f;Simba Piña;1;9;9
ccv-1358;f2e9cec0-c468-4008-85f9-81ca9f80d555;Cuba Libre 2L;1;25;25
ccv-1359;a5f9e7ad-76b5-4200-aa8c-f1601933f01f;Casa Real Etq Negra;1;75;75
ccv-1360;a5f9e7ad-76b5-4200-aa8c-f1601933f01f;Singani Caso Real Azul;1;35;35
ccv-1361;5ac2c0ae-e373-4f19-bc8c-15ec883141ef;Pepsi 3L;2;12;24
ccv-1362;16826ef3-2c91-42cf-b45f-d58c6771fafd;Sprite 3L;1;13;13
